,id,client_id,card_brand,card_type,expires,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web,USER__current_age,USER__retirement_age,USER__birth_year,USER__birth_month,USER__gender,USER__latitude,USER__longitude,USER__per_capita_income,USER__yearly_income,USER__total_debt,USER__credit_score,USER__num_credit_cards
3498,5314,1646,Mastercard,Debit,2018-04-01,0,1,10671,2016-10-01,2016,0,54,69,1965,11,Male,40.33,-79.83,14663,29898,19719,714,5
3499,4045,1646,Mastercard,Debit,2024-10-01,0,1,12470,2016-07-01,2016,0,54,69,1965,11,Male,40.33,-79.83,14663,29898,19719,714,5
3500,1644,1847,Mastercard,Credit,2023-03-01,1,2,8700,2020-02-01,2020,0,22,60,1998,1,Female,28.18,-82.74,15418,31443,52826,676,1
3501,310,1152,Discover,Credit,2024-04-01,1,1,7200,2013-01-01,2013,0,43,65,1977,2,Male,37.94,-91.76,17428,35538,71591,747,1
3502,6080,134,Amex,Credit,2021-04-01,1,2,4700,2013-12-01,2013,0,43,67,1976,12,Male,31.84,-106.43,24608,50174,145300,643,4
3503,5991,134,Amex,Credit,2012-07-01,1,2,10400,2010-12-01,2013,0,43,67,1976,12,Male,31.84,-106.43,24608,50174,145300,643,4
3504,6120,134,Mastercard,Credit,2022-08-01,1,1,9400,2016-12-01,2016,0,43,67,1976,12,Male,31.84,-106.43,24608,50174,145300,643,4
3505,611,134,Mastercard,Debit,2020-02-01,1,1,27290,2020-01-01,2020,0,43,67,1976,12,Male,31.84,-106.43,24608,50174,145300,643,4
3506,853,188,Visa,Debit (Prepaid),2020-01-01,1,1,68,2020-01-01,2020,0,24,57,1995,6,Male,38.85,-77.29,42884,87436,135294,845,2
3507,854,188,Visa,Debit,2020-05-01,1,2,41713,2020-01-01,2020,0,24,57,1995,6,Male,38.85,-77.29,42884,87436,135294,845,2
3508,2242,220,Amex,Credit,2023-03-01,1,1,17200,2010-03-01,2015,0,33,67,1986,11,Female,38.1,-122.63,30335,61846,12525,722,4
3509,3954,220,Visa,Debit,2020-05-01,1,1,23018,2010-07-01,2018,0,33,67,1986,11,Female,38.1,-122.63,30335,61846,12525,722,4
3510,1645,220,Mastercard,Debit (Prepaid),2022-04-01,1,1,2,2020-02-01,2020,0,33,67,1986,11,Female,38.1,-122.63,30335,61846,12525,722,4
3511,2697,220,Mastercard,Credit,2024-12-01,1,3,23500,2012-04-01,2012,0,33,67,1986,11,Female,38.1,-122.63,30335,61846,12525,722,4
3512,4043,1343,Amex,Credit,2022-02-01,1,1,5300,2016-07-01,2016,0,22,62,1997,7,Female,41.83,-87.68,11951,24369,37437,575,4
3513,612,1343,Mastercard,Debit,2022-12-01,0,2,12738,2020-01-01,2020,0,22,62,1997,7,Female,41.83,-87.68,11951,24369,37437,575,4
3514,855,1343,Visa,Credit,2022-06-01,1,1,8700,2020-01-01,2020,0,22,62,1997,7,Female,41.83,-87.68,11951,24369,37437,575,4
3515,856,1343,Visa,Debit,2021-05-01,1,2,5752,2020-01-01,2020,0,22,62,1997,7,Female,41.83,-87.68,11951,24369,37437,575,4
3516,2329,1930,Mastercard,Debit,2020-11-01,1,1,15416,2014-03-01,2014,0,26,68,1993,10,Male,33.2,-97.75,21810,44470,66413,721,3
3517,613,1930,Mastercard,Debit (Prepaid),2023-05-01,1,1,73,2020-01-01,2020,0,26,68,1993,10,Male,33.2,-97.75,21810,44470,66413,721,3
3518,614,1930,Mastercard,Credit,2022-10-01,1,1,15700,2020-01-01,2020,0,26,68,1993,10,Male,33.2,-97.75,21810,44470,66413,721,3
3519,1646,1260,Mastercard,Credit,2021-05-01,1,1,10100,2020-02-01,2020,0,28,65,1991,12,Male,26.14,-80.13,20995,42806,49194,712,3
3520,6081,1260,Amex,Credit,2024-07-01,1,2,0,2013-12-01,2013,0,28,65,1991,12,Male,26.14,-80.13,20995,42806,49194,712,3
3521,857,1260,Visa,Credit,2022-07-01,1,1,11000,2020-01-01,2020,0,28,65,1991,12,Male,26.14,-80.13,20995,42806,49194,712,3
3522,3773,96,Mastercard,Credit,2024-12-01,1,1,18300,2006-07-01,2008,0,69,66,1950,12,Female,33.89,-117.78,38948,99825,4344,685,4
3523,3695,96,Mastercard,Debit,2023-04-01,1,2,19959,2003-07-01,2013,0,69,66,1950,12,Female,33.89,-117.78,38948,99825,4344,685,4
3524,361,96,Visa,Credit,2020-10-01,1,2,24300,2017-01-01,2017,0,69,66,1950,12,Female,33.89,-117.78,38948,99825,4344,685,4
3525,5175,96,Visa,Credit,2021-07-01,0,2,18900,2009-10-01,2013,0,69,66,1950,12,Female,33.89,-117.78,38948,99825,4344,685,4
3526,4878,1166,Visa,Debit,2014-11-01,1,1,14574,2014-09-01,2014,0,44,66,1975,5,Female,39.39,-84.56,19569,39898,43630,682,3
3527,1222,1166,Mastercard,Credit,2021-08-01,1,2,14100,2010-02-01,2010,0,44,66,1975,5,Female,39.39,-84.56,19569,39898,43630,682,3
3528,5822,1166,Visa,Debit,2012-12-01,1,2,23737,2004-12-01,2010,0,44,66,1975,5,Female,39.39,-84.56,19569,39898,43630,682,3
3529,2649,1533,Mastercard,Credit,2021-04-01,1,1,11800,2010-04-01,2013,0,39,70,1980,12,Female,39.77,-86.14,24233,49412,42378,830,3
3530,3097,1533,Mastercard,Debit,2022-06-01,1,2,27594,2011-05-01,2011,0,39,70,1980,12,Female,39.77,-86.14,24233,49412,42378,830,3
3531,4625,1533,Visa,Credit,2023-03-01,1,2,15300,2006-09-01,2010,0,39,70,1980,12,Female,39.77,-86.14,24233,49412,42378,830,3
3532,858,88,Visa,Credit,2024-04-01,1,1,4800,2020-01-01,2020,0,22,68,1997,8,Male,35.46,-86.08,16349,33337,71679,712,1
3533,3226,1451,Mastercard,Debit,2024-06-01,1,1,34319,2001-06-01,2013,0,58,57,1961,4,Female,42.41,-70.99,20979,17078,25245,719,4
3534,3790,1451,Visa,Debit,2013-04-01,1,2,10831,2006-07-01,2011,0,58,57,1961,4,Female,42.41,-70.99,20979,17078,25245,719,4
3535,250,1451,Visa,Debit,2023-03-01,1,1,20475,2010-01-01,2015,0,58,57,1961,4,Female,42.41,-70.99,20979,17078,25245,719,4
3536,5530,1451,Mastercard,Credit,2015-03-01,0,2,6500,2008-11-01,2011,0,58,57,1961,4,Female,42.41,-70.99,20979,17078,25245,719,4
3537,6006,57,Mastercard,Debit,2020-02-01,1,2,17614,2010-12-01,2013,0,28,66,1992,2,Female,32.33,-111.05,21494,43826,84935,823,1
3538,6069,1335,Mastercard,Debit,2020-12-01,1,2,51133,2012-12-01,2012,0,51,66,1968,10,Female,33.56,-117.63,47991,97845,255288,836,4
3539,615,1335,Mastercard,Debit (Prepaid),2024-07-01,1,1,115,2020-01-01,2020,0,51,66,1968,10,Female,33.56,-117.63,47991,97845,255288,836,4
3540,2330,1335,Mastercard,Debit (Prepaid),2020-09-01,1,1,54,2014-03-01,2014,0,51,66,1968,10,Female,33.56,-117.63,47991,97845,255288,836,4
3541,3583,1335,Mastercard,Debit,2023-08-01,1,2,32036,2014-06-01,2014,0,51,66,1968,10,Female,33.56,-117.63,47991,97845,255288,836,4
3542,5066,816,Visa,Debit,2020-06-01,1,2,13593,2006-10-01,2006,0,56,65,1964,2,Male,36.56,-82.19,17795,36285,67244,759,5
3543,2968,816,Mastercard,Debit,2022-02-01,1,2,13343,2008-05-01,2011,0,56,65,1964,2,Male,36.56,-82.19,17795,36285,67244,759,5
3544,3774,816,Mastercard,Debit,2024-05-01,1,2,6103,2006-07-01,2008,0,56,65,1964,2,Male,36.56,-82.19,17795,36285,67244,759,5
3545,3891,816,Mastercard,Debit,2016-06-01,1,1,2646,2009-07-01,2015,0,56,65,1964,2,Male,36.56,-82.19,17795,36285,67244,759,5
3546,4468,816,Amex,Credit,2021-08-01,1,1,9200,2018-08-01,2018,0,56,65,1964,2,Male,36.56,-82.19,17795,36285,67244,759,5
3547,404,1081,Amex,Credit,2021-06-01,1,2,21200,2020-01-01,2020,0,31,60,1988,9,Female,39.69,-104.81,24849,50666,102318,617,3
3548,3427,1081,Mastercard,Credit,2024-01-01,1,1,10400,2009-06-01,2010,0,31,60,1988,9,Female,39.69,-104.81,24849,50666,102318,617,3
3549,3892,1081,Mastercard,Debit,2022-07-01,1,1,27377,2009-07-01,2016,0,31,60,1988,9,Female,39.69,-104.81,24849,50666,102318,617,3
3550,5568,1385,Mastercard,Credit,2024-10-01,1,1,20900,2009-11-01,2010,0,51,68,1968,7,Female,44.96,-93.26,40364,82298,182301,789,6
3551,3807,1385,Mastercard,Debit,2024-04-01,1,2,39632,2007-07-01,2013,0,51,68,1968,7,Female,44.96,-93.26,40364,82298,182301,789,6
3552,4955,1385,Mastercard,Debit (Prepaid),2020-01-01,1,2,44,2001-10-01,2013,0,51,68,1968,7,Female,44.96,-93.26,40364,82298,182301,789,6
3553,4344,1385,Visa,Debit,2021-01-01,1,1,48489,2010-08-01,2014,0,51,68,1968,7,Female,44.96,-93.26,40364,82298,182301,789,6
3554,4190,1385,Visa,Debit,2008-01-01,1,2,32725,2006-08-01,2013,0,51,68,1968,7,Female,44.96,-93.26,40364,82298,182301,789,6
3555,1256,1385,Visa,Debit,2022-12-01,1,2,36940,2010-02-01,2010,0,51,68,1968,7,Female,44.96,-93.26,40364,82298,182301,789,6
3556,405,1125,Amex,Credit,2020-09-01,1,1,23100,2020-01-01,2020,0,25,71,1994,8,Male,30.51,-97.67,31839,64917,102747,689,4
3557,616,1125,Mastercard,Debit,2022-12-01,1,1,41040,2020-01-01,2020,0,25,71,1994,8,Male,30.51,-97.67,31839,64917,102747,689,4
3558,4881,1125,Amex,Credit,2021-12-01,1,2,13200,2015-09-01,2015,0,25,71,1994,8,Male,30.51,-97.67,31839,64917,102747,689,4
3559,3601,1125,Visa,Debit,2021-05-01,1,2,29200,2015-06-01,2015,0,25,71,1994,8,Male,30.51,-97.67,31839,64917,102747,689,4
3560,617,1952,Mastercard,Debit,2022-10-01,1,3,13831,2020-01-01,2020,0,26,54,1993,7,Female,27.75,-82.64,18100,36909,102869,821,1
3561,1647,1870,Mastercard,Credit,2024-03-01,0,1,18900,2020-02-01,2020,0,24,70,1995,6,Male,32.85,-117.2,34848,71054,106595,767,2
3562,1914,1870,Visa,Debit,2020-02-01,1,1,39850,2020-02-01,2020,0,24,70,1995,6,Male,32.85,-117.2,34848,71054,106595,767,2
3563,5984,1345,Visa,Credit,2020-09-01,1,1,13900,2009-12-01,2011,0,83,66,1936,9,Female,30.21,-90.92,24703,16620,1140,804,8
3564,2497,1345,Visa,Debit,2020-12-01,1,2,17470,2005-04-01,2008,0,83,66,1936,9,Female,30.21,-90.92,24703,16620,1140,804,8
3565,2187,1345,Mastercard,Debit,2021-09-01,1,1,2267,2008-03-01,2014,0,83,66,1936,9,Female,30.21,-90.92,24703,16620,1140,804,8
3566,2234,1345,Visa,Debit,2014-04-01,1,2,4031,2009-03-01,2014,0,83,66,1936,9,Female,30.21,-90.92,24703,16620,1140,804,8
3567,4208,1345,Mastercard,Debit,2023-11-01,1,2,21833,2007-08-01,2011,0,83,66,1936,9,Female,30.21,-90.92,24703,16620,1140,804,8
3568,287,1345,Visa,Debit,2021-05-01,1,2,16857,2011-01-01,2017,0,83,66,1936,9,Female,30.21,-90.92,24703,16620,1140,804,8
3569,5633,1345,Visa,Debit,2023-05-01,0,1,2518,2010-11-01,2010,0,83,66,1936,9,Female,30.21,-90.92,24703,16620,1140,804,8
3570,3775,1345,Mastercard,Debit,2020-03-01,1,2,12863,2006-07-01,2010,0,83,66,1936,9,Female,30.21,-90.92,24703,16620,1140,804,8
3571,3060,1695,Mastercard,Credit,2022-07-01,1,2,12700,2010-05-01,2015,0,45,66,1974,12,Female,33.94,-117.99,27973,57027,21798,709,4
3572,114,1695,Visa,Debit,2021-12-01,1,3,2851,2006-01-01,2007,0,45,66,1974,12,Female,33.94,-117.99,27973,57027,21798,709,4
3573,48,1695,Amex,Credit,2020-06-01,1,2,4100,2004-01-01,2004,0,45,66,1974,12,Female,33.94,-117.99,27973,57027,21798,709,4
3574,274,1695,Mastercard,Debit,2016-01-01,1,2,20838,2011-01-01,2011,0,45,66,1974,12,Female,33.94,-117.99,27973,57027,21798,709,4
3575,1648,1906,Mastercard,Debit,2020-10-01,1,2,2721,2020-02-01,2020,0,18,71,2001,10,Male,41.26,-96.01,14199,28950,61297,609,1
3576,2834,1985,Visa,Credit,2023-07-01,1,1,400,2002-05-01,2018,0,50,69,1969,3,Female,34.06,-84.27,0,1426,3154,680,3
3577,4781,1985,Mastercard,Debit,2020-03-01,1,2,416,2010-09-01,2010,0,50,69,1969,3,Female,34.06,-84.27,0,1426,3154,680,3
3578,4085,1985,Mastercard,Debit,2024-12-01,1,2,625,1996-08-01,2014,0,50,69,1969,3,Female,34.06,-84.27,0,1426,3154,680,3
3579,1095,1604,Visa,Debit,2022-09-01,1,2,20858,2006-02-01,2011,0,55,72,1964,11,Male,34.31,-89.93,15354,31308,59817,742,7
3580,5653,1604,Mastercard,Credit,2011-11-01,1,2,11200,2011-11-01,2013,0,55,72,1964,11,Male,34.31,-89.93,15354,31308,59817,742,7
3581,2950,1604,Visa,Credit,2023-02-01,1,2,8800,2007-05-01,2009,0,55,72,1964,11,Male,34.31,-89.93,15354,31308,59817,742,7
3582,2207,1604,Visa,Debit,2024-12-01,1,1,10360,2008-03-01,2009,0,55,72,1964,11,Male,34.31,-89.93,15354,31308,59817,742,7
3583,6077,1604,Visa,Debit,2013-07-01,1,1,11578,2012-12-01,2012,0,55,72,1964,11,Male,34.31,-89.93,15354,31308,59817,742,7
3584,2188,1604,Mastercard,Debit,2020-07-01,1,2,13016,2008-03-01,2008,0,55,72,1964,11,Male,34.31,-89.93,15354,31308,59817,742,7
3585,3185,1604,Visa,Debit,2021-07-01,1,1,13754,2016-05-01,2016,0,55,72,1964,11,Male,34.31,-89.93,15354,31308,59817,742,7
3586,1649,1933,Mastercard,Debit (Prepaid),2021-12-01,1,1,91,2020-02-01,2020,0,26,64,1993,5,Male,29.57,-81.21,14546,29658,45750,589,2
3587,1915,1933,Visa,Debit,2020-02-01,1,2,2094,2020-02-01,2020,0,26,64,1993,5,Male,29.57,-81.21,14546,29658,45750,589,2
3588,2766,649,Visa,Debit,2020-07-01,1,1,14558,2016-04-01,2016,0,48,65,1971,9,Male,41.5,-74.02,22762,46408,0,847,7
3589,1376,649,Visa,Debit,2023-03-01,1,2,46342,2017-02-01,2017,0,48,65,1971,9,Male,41.5,-74.02,22762,46408,0,847,7
3590,3737,649,Mastercard,Credit,2023-12-01,1,1,17400,2005-07-01,2016,0,48,65,1971,9,Male,41.5,-74.02,22762,46408,0,847,7
3591,1223,649,Mastercard,Debit,2024-06-01,1,2,11401,2010-02-01,2016,0,48,65,1971,9,Male,41.5,-74.02,22762,46408,0,847,7
3592,251,649,Visa,Debit,2024-03-01,1,1,8280,2010-01-01,2010,0,48,65,1971,9,Male,41.5,-74.02,22762,46408,0,847,7
3593,2105,649,Discover,Credit,2012-12-01,1,1,0,2006-03-01,2008,0,48,65,1971,9,Male,41.5,-74.02,22762,46408,0,847,7
3594,4191,649,Visa,Debit (Prepaid),2007-02-01,1,1,72,2006-08-01,2011,0,48,65,1971,9,Male,41.5,-74.02,22762,46408,0,847,7
3595,4345,1486,Visa,Credit,2020-06-01,1,1,9600,2010-08-01,2011,0,39,63,1980,4,Female,36.48,-81.05,11431,23307,31064,789,1
3596,1138,1744,Discover,Credit,2024-11-01,1,2,10000,2008-02-01,2011,0,31,69,1988,3,Female,35.78,-88.36,14435,29433,61260,693,3
3597,4209,1744,Mastercard,Debit,2024-03-01,1,1,10025,2007-08-01,2010,0,31,69,1988,3,Female,35.78,-88.36,14435,29433,61260,693,3
3598,133,1744,Mastercard,Debit,2022-12-01,1,1,9777,2007-01-01,2009,0,31,69,1988,3,Female,35.78,-88.36,14435,29433,61260,693,3
3599,1650,1272,Mastercard,Debit,2021-04-01,1,1,8807,2020-02-01,2020,0,27,69,1992,6,Male,36.0,-115.04,30025,61222,142541,779,1
3600,3776,400,Mastercard,Debit (Prepaid),2018-06-01,1,1,92,2006-07-01,2008,0,46,68,1973,5,Female,30.17,-85.67,19508,39770,72827,711,4
3601,3852,400,Mastercard,Credit,2011-05-01,1,1,11400,2008-07-01,2014,0,46,68,1973,5,Female,30.17,-85.67,19508,39770,72827,711,4
3602,3973,400,Mastercard,Debit,2011-11-01,1,2,16687,2011-07-01,2011,0,46,68,1973,5,Female,30.17,-85.67,19508,39770,72827,711,4
3603,2507,400,Mastercard,Debit,2009-05-01,1,2,3974,2006-04-01,2011,0,46,68,1973,5,Female,30.17,-85.67,19508,39770,72827,711,4
3604,5241,1994,Mastercard,Debit,2016-09-01,1,1,23768,2011-10-01,2011,0,48,66,1971,9,Female,39.38,-119.87,38345,78180,102759,740,3
3605,3974,1994,Mastercard,Debit (Prepaid),2022-08-01,1,1,63,2011-07-01,2011,0,48,66,1971,9,Female,39.38,-119.87,38345,78180,102759,740,3
3606,6032,1994,Visa,Credit,2023-12-01,1,1,21600,2010-12-01,2010,0,48,66,1971,9,Female,39.38,-119.87,38345,78180,102759,740,3
3607,2349,572,Visa,Debit,2024-03-01,1,1,23157,2015-03-01,2015,0,29,67,1991,1,Male,29.95,-91.2,23208,47317,42433,680,2
3608,1916,572,Visa,Debit (Prepaid),2020-02-01,1,2,54,2020-02-01,2020,0,29,67,1991,1,Male,29.95,-91.2,23208,47317,42433,680,2
3609,2650,1442,Mastercard,Debit,2021-06-01,1,2,11986,2010-04-01,2015,0,41,58,1979,1,Male,43.01,-114.7,14925,30432,101847,624,1
3610,5814,1853,Mastercard,Credit,2022-05-01,1,1,12600,2004-12-01,2009,0,39,70,1980,5,Male,40.34,-94.87,18226,37165,0,771,3
3611,6043,1853,Mastercard,Debit,2021-02-01,1,2,4340,2011-12-01,2012,0,39,70,1980,5,Male,40.34,-94.87,18226,37165,0,771,3
3612,1034,1853,Mastercard,Debit,2024-01-01,0,2,8149,2004-02-01,2007,0,39,70,1980,5,Male,40.34,-94.87,18226,37165,0,771,3
3613,5654,556,Mastercard,Debit,2023-01-01,1,1,23688,2011-11-01,2011,0,46,66,1973,12,Male,41.01,-81.6,17856,36405,31815,715,2
3614,2,556,Mastercard,Debit,2021-09-01,1,1,19948,1995-01-01,2011,0,46,66,1973,12,Male,41.01,-81.6,17856,36405,31815,715,2
3615,1917,1960,Visa,Debit (Prepaid),2021-04-01,0,2,69,2020-02-01,2020,0,30,61,1989,12,Male,38.96,-76.85,23500,47916,69567,612,1
3616,4527,321,Visa,Credit,2005-05-01,1,1,9400,2002-09-01,2006,0,52,67,1967,5,Male,45.18,-89.7,19705,40177,47012,698,4
3617,293,321,Amex,Credit,2018-08-01,1,1,3300,2012-01-01,2012,0,52,67,1967,5,Male,45.18,-89.7,19705,40177,47012,698,4
3618,35,321,Discover,Credit,2011-05-01,1,2,11100,2003-01-01,2004,0,52,67,1967,5,Male,45.18,-89.7,19705,40177,47012,698,4
3619,5755,321,Mastercard,Debit,2024-01-01,1,2,23792,1998-12-01,2012,0,52,67,1967,5,Male,45.18,-89.7,19705,40177,47012,698,4
3620,4364,483,Mastercard,Debit,2020-09-01,1,2,13224,2011-08-01,2011,0,49,68,1971,2,Female,48.53,-122.31,19604,39969,68456,713,3
3621,5369,483,Mastercard,Credit,2004-12-01,1,1,10700,2001-11-01,2009,0,49,68,1971,2,Female,48.53,-122.31,19604,39969,68456,713,3
3622,2121,483,Mastercard,Credit,2024-04-01,1,2,13100,2006-03-01,2009,0,49,68,1971,2,Female,48.53,-122.31,19604,39969,68456,713,3
3623,5219,404,Visa,Credit,2024-07-01,1,1,10900,2010-10-01,2010,0,44,61,1975,9,Male,29.77,-82.48,21979,44816,63043,625,1
3624,4346,1510,Visa,Credit,2013-11-01,1,1,6600,2010-08-01,2011,0,32,59,1988,1,Male,33.9,-118.0,24845,50658,72806,764,2
3625,1257,1510,Visa,Credit,2011-11-01,1,1,11400,2010-02-01,2012,0,32,59,1988,1,Male,33.9,-118.0,24845,50658,72806,764,2
3626,859,916,Visa,Debit,2023-03-01,1,1,15847,2020-01-01,2020,0,21,68,1998,8,Male,36.04,-86.64,20236,41260,80574,682,2
3627,860,916,Visa,Debit,2020-05-01,1,1,13006,2020-01-01,2020,0,21,68,1998,8,Male,36.04,-86.64,20236,41260,80574,682,2
3628,40,1635,Mastercard,Debit,2008-10-01,1,2,5029,2003-01-01,2009,0,54,58,1965,3,Male,40.68,-73.78,20760,42332,75213,616,6
3629,1309,1635,Visa,Credit,2023-09-01,1,2,15000,2012-02-01,2012,0,54,58,1965,3,Male,40.68,-73.78,20760,42332,75213,616,6
3630,6044,1635,Mastercard,Debit,2021-02-01,1,2,14348,2011-12-01,2011,0,54,58,1965,3,Male,40.68,-73.78,20760,42332,75213,616,6
3631,115,1635,Visa,Debit,2022-10-01,1,2,24876,2006-01-01,2009,0,54,58,1965,3,Male,40.68,-73.78,20760,42332,75213,616,6
3632,618,1635,Mastercard,Debit,2024-06-01,1,2,13523,2020-01-01,2020,0,54,58,1965,3,Male,40.68,-73.78,20760,42332,75213,616,6
3633,381,1635,Mastercard,Debit,2023-04-01,1,1,21434,2019-01-01,2019,0,54,58,1965,3,Male,40.68,-73.78,20760,42332,75213,616,6
3634,2535,1384,Mastercard,Debit,2016-05-01,1,1,19206,2007-04-01,2011,0,74,67,1946,1,Female,38.53,-90.0,22545,23011,30510,721,3
3635,5229,1384,Discover,Credit,2014-03-01,1,2,15000,2011-10-01,2011,0,74,67,1946,1,Female,38.53,-90.0,22545,23011,30510,721,3
3636,3723,1384,Visa,Debit,2020-02-01,1,2,24617,2004-07-01,2006,0,74,67,1946,1,Female,38.53,-90.0,22545,23011,30510,721,3
3637,3171,943,Discover,Credit,2023-02-01,1,2,6600,2016-05-01,2016,0,64,61,1955,4,Male,40.2,-74.78,39495,87317,41998,773,1
3638,5351,1236,Mastercard,Debit,2024-01-01,1,1,4304,1997-11-01,2012,0,72,65,1947,9,Female,38.86,-104.76,14645,25243,18006,730,6
3639,85,1236,Visa,Debit,2019-03-01,1,2,1269,2005-01-01,2013,0,72,65,1947,9,Female,38.86,-104.76,14645,25243,18006,730,6
3640,5815,1236,Mastercard,Debit,2023-06-01,1,1,3458,2004-12-01,2013,0,72,65,1947,9,Female,38.86,-104.76,14645,25243,18006,730,6
3641,4101,1236,Mastercard,Debit,2022-09-01,0,2,6775,2001-08-01,2012,0,72,65,1947,9,Female,38.86,-104.76,14645,25243,18006,730,6
3642,2369,1236,Visa,Credit,2021-01-01,1,1,8800,2017-03-01,2017,0,72,65,1947,9,Female,38.86,-104.76,14645,25243,18006,730,6
3643,6142,1236,Mastercard,Debit,2024-11-01,1,1,12223,2019-12-01,2019,0,72,65,1947,9,Female,38.86,-104.76,14645,25243,18006,730,6
3644,1918,969,Visa,Debit,2020-12-01,1,2,13478,2020-02-01,2020,0,24,70,1996,2,Female,33.81,-117.79,28884,58893,113715,666,3
3645,619,969,Mastercard,Debit,2020-11-01,1,1,19578,2020-01-01,2020,0,24,70,1996,2,Female,33.81,-117.79,28884,58893,113715,666,3
3646,861,969,Visa,Debit,2024-04-01,1,2,2944,2020-01-01,2020,0,24,70,1996,2,Female,33.81,-117.79,28884,58893,113715,666,3
3647,1651,508,Mastercard,Debit,2023-03-01,1,1,20773,2020-02-01,2020,0,24,69,1995,7,Male,39.75,-75.09,31547,64319,0,757,3
3648,1652,508,Mastercard,Debit,2022-01-01,1,2,24203,2020-02-01,2020,0,24,69,1995,7,Male,39.75,-75.09,31547,64319,0,757,3
3649,620,508,Mastercard,Debit (Prepaid),2020-07-01,1,2,98,2020-01-01,2020,0,24,69,1995,7,Male,39.75,-75.09,31547,64319,0,757,3
3650,3428,496,Mastercard,Debit,2020-11-01,1,2,2727,2009-06-01,2014,0,47,63,1972,8,Male,32.76,-96.59,17810,36319,44737,730,4
3651,4517,496,Amex,Credit,2023-03-01,1,2,6800,2002-09-01,2002,0,47,63,1972,8,Male,32.76,-96.59,17810,36319,44737,730,4
3652,3186,496,Visa,Debit,2019-03-01,1,1,22516,2016-05-01,2016,0,47,63,1972,8,Male,32.76,-96.59,17810,36319,44737,730,4
3653,5806,496,Discover,Credit,2021-12-01,1,2,11500,2004-12-01,2009,0,47,63,1972,8,Male,32.76,-96.59,17810,36319,44737,730,4
3654,5176,450,Visa,Debit,2021-12-01,0,2,15214,2009-10-01,2010,0,39,66,1980,9,Male,37.07,-76.51,21186,43192,33517,739,3
3655,862,450,Visa,Debit,2024-12-01,1,2,23687,2020-01-01,2020,0,39,66,1980,9,Male,37.07,-76.51,21186,43192,33517,739,3
3656,4192,450,Visa,Debit,2021-11-01,1,1,18048,2006-08-01,2007,0,39,66,1980,9,Male,37.07,-76.51,21186,43192,33517,739,3
3657,5634,1753,Visa,Debit,2020-03-01,1,1,25102,2010-11-01,2014,0,46,58,1974,2,Male,32.28,-90.0,22304,45476,67636,506,1
3658,2987,304,Visa,Debit,2022-01-01,1,2,13773,2008-05-01,2008,0,31,68,1988,8,Male,41.14,-104.79,20255,41297,34703,685,2
3659,4365,304,Mastercard,Debit,2021-05-01,1,1,12892,2011-08-01,2011,0,31,68,1988,8,Male,41.14,-104.79,20255,41297,34703,685,2
3660,5667,839,Amex,Credit,2019-05-01,1,2,6600,2012-11-01,2012,0,45,63,1975,1,Female,41.63,-73.21,26674,54384,69717,622,3
3661,3187,839,Visa,Debit,2024-04-01,1,2,25650,2016-05-01,2016,0,45,63,1975,1,Female,41.63,-73.21,26674,54384,69717,622,3
3662,4725,839,Mastercard,Debit,2020-06-01,1,2,37192,2009-09-01,2010,0,45,63,1975,1,Female,41.63,-73.21,26674,54384,69717,622,3
3663,4608,138,Mastercard,Debit,2021-04-01,1,1,5779,2006-09-01,2014,0,43,68,1977,2,Female,40.77,-79.04,16071,32770,103262,641,4
3664,2820,138,Visa,Debit,2023-08-01,1,1,13325,2001-05-01,2011,0,43,68,1977,2,Female,40.77,-79.04,16071,32770,103262,641,4
3665,5422,138,Amex,Credit,2023-01-01,1,1,4000,2005-11-01,2009,0,43,68,1977,2,Female,40.77,-79.04,16071,32770,103262,641,4
3666,2807,138,Amex,Credit,2023-02-01,1,1,6900,2000-05-01,2012,0,43,68,1977,2,Female,40.77,-79.04,16071,32770,103262,641,4
3667,4912,43,Mastercard,Debit,2023-10-01,1,1,35702,2017-09-01,2017,0,26,66,1993,8,Female,33.99,-118.39,29972,61104,79486,721,4
3668,1416,43,Amex,Credit,2024-08-01,1,1,13200,2020-02-01,2020,0,26,66,1993,8,Female,33.99,-118.39,29972,61104,79486,721,4
3669,5740,43,Visa,Credit,2020-03-01,1,2,21700,2018-11-01,2018,0,26,66,1993,8,Female,33.99,-118.39,29972,61104,79486,721,4
3670,863,43,Visa,Credit,2020-08-01,0,1,13700,2020-01-01,2020,0,26,66,1993,8,Female,33.99,-118.39,29972,61104,79486,721,4
3671,864,1187,Visa,Debit,2020-10-01,1,1,24389,2020-01-01,2020,0,55,67,1964,9,Male,44.78,-89.68,23216,47334,87775,701,3
3672,2385,1187,Mastercard,Debit (Prepaid),2020-02-01,1,2,74,2019-03-01,2019,0,55,67,1964,9,Male,44.78,-89.68,23216,47334,87775,701,3
3673,91,1187,Amex,Credit,2020-12-01,1,1,12100,2006-01-01,2011,0,55,67,1964,9,Male,44.78,-89.68,23216,47334,87775,701,3
3674,5121,849,Mastercard,Debit,2022-11-01,1,1,16640,2008-10-01,2009,0,67,69,1952,7,Female,39.95,-75.16,21497,43828,60231,711,3
3675,3477,849,Mastercard,Debit,2013-09-01,1,1,14889,2010-06-01,2011,0,67,69,1952,7,Female,39.95,-75.16,21497,43828,60231,711,3
